price,vendor_price,vendor_cost,sku,vendor_sku,qty,stock_qty,name,udropship_vendor,weight,categoryname,image,small_image,thumbnail,manufacturer,status,tax_class_id,visibility,short_description,description
229885,229885,199900,218089,218089,5,5,"MESA CENTRO "REFLEX" NATURAL",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/7358-1672-thickbox/mesacentroreflexxxcmnatural.jpg,http://www.mueblessur.cl/7358-1672-thickbox/mesacentroreflexxxcmnatural.jpg,http://www.mueblessur.cl/7358-1672-thickbox/mesacentroreflexxxcmnatural.jpg,,1,IVA,4,"Cubierta vidrio transparente, <br>estructura madera natural.<br><br>Medidas: frente 120 x prof. 70 x alt. 38 cms.","Cubierta vidrio transparente, <br>estructura madera natural.<br><br>Medidas: frente 120 x prof. 70 x alt. 38 cms."
229885,229885,199900,218090,218090,5,5,"MESA CENTRO "REFLEX" WENGE",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/7365-1673-thickbox/mesacentroreflexxxcmwenge.jpg,http://www.mueblessur.cl/7365-1673-thickbox/mesacentroreflexxxcmwenge.jpg,http://www.mueblessur.cl/7365-1673-thickbox/mesacentroreflexxxcmwenge.jpg,,1,IVA,4,"Cubierta vidrio transparente,<br>estructura madera wenge. <br><br>Medidas: frente 120 x prof. 70 x alt. 38 cms.","Cubierta vidrio transparente,<br>estructura madera wenge. <br><br>Medidas: frente 120 x prof. 70 x alt. 38 cms."
402385,402385,349900,216778,216778,5,5,"MESA CENTRO "KYOTO" WENGE",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/5161-1796-thickbox/mesacentrokyotoxxcmhayawenge.jpg,http://www.mueblessur.cl/5161-1796-thickbox/mesacentrokyotoxxcmhayawenge.jpg,http://www.mueblessur.cl/5161-1796-thickbox/mesacentrokyotoxxcmhayawenge.jpg,,1,IVA,4,"Estructura enchapada, terminación haya wenge.<br><br>Medidas: frente 111 x prof. 111 x alt. 25 cms.<br><br>*Precio no incluye accesorios.","Estructura enchapada, terminación haya wenge.<br><br>Medidas: frente 111 x prof. 111 x alt. 25 cms.<br><br>*Precio no incluye accesorios."
287385,287385,249900,218020,218020,5,5,"MESA CENTRO "PRAIR" LACADA BLANCA",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/7260-2009-thickbox/mesacentroprairxxcmlacadablanca.jpg,http://www.mueblessur.cl/7260-2009-thickbox/mesacentroprairxxcmlacadablanca.jpg,http://www.mueblessur.cl/7260-2009-thickbox/mesacentroprairxxcmlacadablanca.jpg,,1,IVA,4,"Estructura de acero, cubierta lacada blanca.<br><br>Medidas: frente 120 x prof. 75 x alt. 35 cms.","Estructura de acero, cubierta lacada blanca.<br><br>Medidas: frente 120 x prof. 75 x alt. 35 cms."
43625,43625,34900,218414,218414,5,5,"MESA "SIDE" NEGRO",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/8849-1838-thickbox/mesasidexxcmcubiertanegropatasmetal.jpg,http://www.mueblessur.cl/8849-1838-thickbox/mesasidexxcmcubiertanegropatasmetal.jpg,http://www.mueblessur.cl/8849-1838-thickbox/mesasidexxcmcubiertanegropatasmetal.jpg,,1,IVA,4,"Bandeja superior color negro, <br>patas metálicas color azul. <br><br>Medidas: frente 60 x Diámetro 30 x alt. 39 cms.","Bandeja superior color negro, <br>patas metálicas color azul. <br><br>Medidas: frente 60 x Diámetro 30 x alt. 39 cms."
160885,160885,139900,218415,218415,5,5,"MESA CAFE "PILL" NOGAL",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/8850-1839-thickbox/mesacafepilldcmcubiertanogalbasemetal.jpg,http://www.mueblessur.cl/8850-1839-thickbox/mesacafepilldcmcubiertanogalbasemetal.jpg,http://www.mueblessur.cl/8850-1839-thickbox/mesacafepilldcmcubiertanogalbasemetal.jpg,,1,IVA,4,"Cubierta de madera contrachapada en nogal, <br>estructura metálica acabado en cobre.<br><br>Medidas: Diámetro 70 x alt. 42 cms.","Cubierta de madera contrachapada en nogal, <br>estructura metálica acabado en cobre.<br><br>Medidas: Diámetro 70 x alt. 42 cms."
107880,107880,89900,218416,218416,5,5,"MESA "PILL" BLANCO",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/8851-1840-thickbox/mesapilldcmcubiertablancobasemetal.jpg,http://www.mueblessur.cl/8851-1840-thickbox/mesapilldcmcubiertablancobasemetal.jpg,http://www.mueblessur.cl/8851-1840-thickbox/mesapilldcmcubiertablancobasemetal.jpg,,1,IVA,4,"Cubierta de madera contrachapada color <br>blanco, estructura metálica cromada. <br><br>Medidas: Diámetro 58 x alt. 48 cms.","Cubierta de madera contrachapada color <br>blanco, estructura metálica cromada. <br><br>Medidas: Diámetro 58 x alt. 48 cms."
120635,120635,104900,218417,218417,5,5,"MESA "PILL" NOGAL",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/8852-1842-thickbox/mesapilldcmcubiertanogalbasemetal.jpg,http://www.mueblessur.cl/8852-1842-thickbox/mesapilldcmcubiertanogalbasemetal.jpg,http://www.mueblessur.cl/8852-1842-thickbox/mesapilldcmcubiertanogalbasemetal.jpg,,1,IVA,4,"Cubierta de madera contrachapada en nogal, <br>estructura metálica acabado en cobre. <br><br>Medidas: Diámetro 58 x alt. 48 cms.<br><br>Consultar Disponibilidad.","Cubierta de madera contrachapada en nogal, <br>estructura metálica acabado en cobre. <br><br>Medidas: Diámetro 58 x alt. 48 cms.<br><br>Consultar Disponibilidad."
275885,275885,239900,218443,218443,5,5,"MESA CENTRO "TUL" LACADA BLANCA",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/8868-1846-thickbox/mesacentrotulxcmcubiertalacadablanca.jpg,http://www.mueblessur.cl/8868-1846-thickbox/mesacentrotulxcmcubiertalacadablanca.jpg,http://www.mueblessur.cl/8868-1846-thickbox/mesacentrotulxcmcubiertalacadablanca.jpg,,1,IVA,4,"Cubierta lacada, base acero cromado.<br><br>Medidas: frente 120 x prof. 60 x alt. 42 cms.","Cubierta lacada, base acero cromado.<br><br>Medidas: frente 120 x prof. 60 x alt. 42 cms."
95880,95880,79900,218489,218489,5,5,"MESA NIDO "BETTONI"",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/8921-1890-thickbox/mesanidobettonicubiertacoloraluminiogris.jpg,http://www.mueblessur.cl/8921-1890-thickbox/mesanidobettonicubiertacoloraluminiogris.jpg,http://www.mueblessur.cl/8921-1890-thickbox/mesanidobettonicubiertacoloraluminiogris.jpg,,1,IVA,4,"Set de mesas. Estructura de acero, <br>cubierta color aluminio/gris.<br><br>Medidas mesa inferior<br>frente 40 x prof. 40 x alt. 40 cms.<br><br>Medidas mesa superior<br>frente 46 x prof. 46 x alt. 46 cms. <br><br>*Precio no incluye accesorios.","Set de mesas. Estructura de acero, <br>cubierta color aluminio/gris.<br><br>Medidas mesa inferior<br>frente 40 x prof. 40 x alt. 40 cms.<br><br>Medidas mesa superior<br>frente 46 x prof. 46 x alt. 46 cms. <br><br>*Precio no incluye accesorios."
264385,264385,229900,218935,218935,5,5,"MESA CENTRO "POMA"",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/9216-2170-thickbox/mesacentropomaroblecvidrioxcm.jpg,http://www.mueblessur.cl/9216-2170-thickbox/mesacentropomaroblecvidrioxcm.jpg,http://www.mueblessur.cl/9216-2170-thickbox/mesacentropomaroblecvidrioxcm.jpg,,1,IVA,4,"Estructura metalica pintada negra,  base de madera de Roble recuperado, cubierta de vidrio templado transparente.<br><br>Medidas: 115 x 70 cms.","Estructura metalica pintada negra,  base de madera de Roble recuperado, cubierta de vidrio templado transparente.<br><br>Medidas: 115 x 70 cms."
95880,95880,79900,219172,219172,5,5,"MESA "PRUNUS"",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/9405-2252-thickbox/mesaprunusdxcmcubiertavidrio.jpg,http://www.mueblessur.cl/9405-2252-thickbox/mesaprunusdxcmcubiertavidrio.jpg,http://www.mueblessur.cl/9405-2252-thickbox/mesaprunusdxcmcubiertavidrio.jpg,,1,IVA,4,"Cubierta vidrio, acabado oro envejecido,<br>patas de acero inoxidable pintada negro.<br><br>Medidas: Diámetro 55 x alt. 40 cms.","Cubierta vidrio, acabado oro envejecido,<br>patas de acero inoxidable pintada negro.<br><br>Medidas: Diámetro 55 x alt. 40 cms."
143635,143635,124900,219038,219038,5,5,"MESA "BOWL"",5,100,"Mesas de centro y laterales",http://www.mueblessur.cl/9293-2271-thickbox/mesabowldxcmcbandejanatural.jpg,http://www.mueblessur.cl/9293-2271-thickbox/mesabowldxcmcbandejanatural.jpg,http://www.mueblessur.cl/9293-2271-thickbox/mesabowldxcmcbandejanatural.jpg,,1,IVA,4,"Cubierta fresno natural, base MDF lacado blanco.<br><br>Medidas: Diámetro 62 x alt. 34 cms.","Cubierta fresno natural, base MDF lacado blanco.<br><br>Medidas: Diámetro 62 x alt. 34 cms."
689885,689885,599900,313701,313701,5,5,"ESTANTERIA "MOUNTAIN" BLANCA",5,100,"Estantes",http://www.mueblessur.cl/5098-1142-thickbox/estanteriamountainxxcmlacadablanca.jpg,http://www.mueblessur.cl/5098-1142-thickbox/estanteriamountainxxcmlacadablanca.jpg,http://www.mueblessur.cl/5098-1142-thickbox/estanteriamountainxxcmlacadablanca.jpg,,1,IVA,4,"Estructura en MDF lacado blanco.<br><br>Medidas: frente 200 x prof. 35 x alt. 200 cms. <br><br>*Precio no incluye accesorios.","Estructura en MDF lacado blanco.<br><br>Medidas: frente 200 x prof. 35 x alt. 200 cms. <br><br>*Precio no incluye accesorios."
229885,229885,199900,314104,314104,5,5,"ESTANTERIA "ESCALA" WENGE GRANDE",5,100,"Estantes",http://www.mueblessur.cl/5478-1160-thickbox/estanteriaescalaxxcmcoiguewenge.jpg,http://www.mueblessur.cl/5478-1160-thickbox/estanteriaescalaxxcmcoiguewenge.jpg,http://www.mueblessur.cl/5478-1160-thickbox/estanteriaescalaxxcmcoiguewenge.jpg,,1,IVA,4,"Estructura madera wenge.<br><br>Medidas: frente 83 x prof. 38 x alt. 192 cms.","Estructura madera wenge.<br><br>Medidas: frente 83 x prof. 38 x alt. 192 cms."
229885,229885,199900,314103,314103,5,5,"ESTANTERIA "ESCALA" NATURAL GRANDE",5,100,"Estantes",http://www.mueblessur.cl/5407-1161-thickbox/estanteriaescalaxxcmcoiguenatural.jpg,http://www.mueblessur.cl/5407-1161-thickbox/estanteriaescalaxxcmcoiguenatural.jpg,http://www.mueblessur.cl/5407-1161-thickbox/estanteriaescalaxxcmcoiguenatural.jpg,,1,IVA,4,"Estructura madera natural.<br><br>Medidas: frente 83 x alt. 38 x alt. 192 cms. <br><br>*Precio no incluye accesorios.","Estructura madera natural.<br><br>Medidas: frente 83 x alt. 38 x alt. 192 cms. <br><br>*Precio no incluye accesorios."
172385,172385,149900,314102,314102,5,5,"ESTANTERIA "ESCALA" WENGE PEQUEÑA",5,100,"Estantes",http://www.mueblessur.cl/326-1163-thickbox/estanteriaescalaxxcmcoiguewenge.jpg,http://www.mueblessur.cl/326-1163-thickbox/estanteriaescalaxxcmcoiguewenge.jpg,http://www.mueblessur.cl/326-1163-thickbox/estanteriaescalaxxcmcoiguewenge.jpg,,1,IVA,4,"Estructura madera wenge.<br><br>Medidas: 42 x 38 x alt. 192 cms.","Estructura madera wenge.<br><br>Medidas: 42 x 38 x alt. 192 cms."
172385,172385,149900,314101,314101,5,5,"ESTANTERIA "ESCALA" NATURAL PEQUEÑA",5,100,"Estantes",http://www.mueblessur.cl/5090-1162-thickbox/estanteriaescalaxxcmcoiguenat.jpg,http://www.mueblessur.cl/5090-1162-thickbox/estanteriaescalaxxcmcoiguenat.jpg,http://www.mueblessur.cl/5090-1162-thickbox/estanteriaescalaxxcmcoiguenat.jpg,,1,IVA,4,"Estructura madera natural.<br><br>Medidas: frente 42 x prof. 38 x alt. 192 cms.<br><br><br>*Precio no incluye accesorios.","Estructura madera natural.<br><br>Medidas: frente 42 x prof. 38 x alt. 192 cms.<br><br><br>*Precio no incluye accesorios."
77880,77880,64900,315955,315955,5,5,"ESTANTERIA "PAU" ALTA NEGRA",5,100,"Estantes",http://www.mueblessur.cl/329-1779-thickbox/estanteriapaumetalicarepisasvidrionegro.jpg,http://www.mueblessur.cl/329-1779-thickbox/estanteriapaumetalicarepisasvidrionegro.jpg,http://www.mueblessur.cl/329-1779-thickbox/estanteriapaumetalicarepisasvidrionegro.jpg,,1,IVA,4,"Estructura metálica pintada, con <br>repisas en vidrio templado lacado.<br><br>Medidas: frente 60 x prof. 30 x alt.151 cms.","Estructura metálica pintada, con <br>repisas en vidrio templado lacado.<br><br>Medidas: frente 60 x prof. 30 x alt.151 cms."
77880,77880,64900,315954,315954,5,5,"ESTANTERIA "PAU" ALTA BLANCA",5,100,"Estantes",http://www.mueblessur.cl/328-1780-thickbox/estanteriapaumetalicarepisasvidrioblanca.jpg,http://www.mueblessur.cl/328-1780-thickbox/estanteriapaumetalicarepisasvidrioblanca.jpg,http://www.mueblessur.cl/328-1780-thickbox/estanteriapaumetalicarepisasvidrioblanca.jpg,,1,IVA,4,"Estructura metálica pintada, con <br>repisas en vidrio templado lacado.<br><br>Medidas: frente 60 x prof. 30 x alt.151 cms.","Estructura metálica pintada, con <br>repisas en vidrio templado lacado.<br><br>Medidas: frente 60 x prof. 30 x alt.151 cms."
107880,107880,89900,316691,316691,5,5,"ESTANTERIA "TRENDY" NEGRO",5,100,"Estantes",http://www.mueblessur.cl/330-637-thickbox/estanteriatrendymetalicarepisasvidrionegro.jpg,http://www.mueblessur.cl/330-637-thickbox/estanteriatrendymetalicarepisasvidrionegro.jpg,http://www.mueblessur.cl/330-637-thickbox/estanteriatrendymetalicarepisasvidrionegro.jpg,,1,IVA,4,"Estructura metálica pintada negra, con <br>repisas de vidrio templado lacado negro.<br><br>Medidas: frente 60 x prof. 30 x alt. 186 cms.","Estructura metálica pintada negra, con <br>repisas de vidrio templado lacado negro.<br><br>Medidas: frente 60 x prof. 30 x alt. 186 cms."
56125,56125,44900,315333,315333,5,5,"ESTANTERIA "BENVOL" 4 REPISAS",5,100,"Estantes",http://www.mueblessur.cl/323-482-thickbox/estanteriabenvolestantestermcromo.jpg,http://www.mueblessur.cl/323-482-thickbox/estanteriabenvolestantestermcromo.jpg,http://www.mueblessur.cl/323-482-thickbox/estanteriabenvolestantestermcromo.jpg,,1,IVA,4,"Estructura metálica cromada, <br>estantes en listones de bambu.<br><br>Medidas: frente 39 x prof. 33 x alt. 95 cms.<br><br>Consultar Disponibilidad.","Estructura metálica cromada, <br>estantes en listones de bambu.<br><br>Medidas: frente 39 x prof. 33 x alt. 95 cms.<br><br>Consultar Disponibilidad."
77880,77880,64900,312867,312867,5,5,"ESTANTE "MODULAR 100 X 32" WENGE",5,100,"Estantes",http://www.mueblessur.cl/5075-1186-thickbox/estantemodularxcmcoiguewenge.jpg,http://www.mueblessur.cl/5075-1186-thickbox/estantemodularxcmcoiguewenge.jpg,http://www.mueblessur.cl/5075-1186-thickbox/estantemodularxcmcoiguewenge.jpg,,1,IVA,4,"Estructura madera wenge.<br><br>Medidas: 100 x alt. 32 cms.","Estructura madera wenge.<br><br>Medidas: 100 x alt. 32 cms."
77880,77880,64900,301930,301930,5,5,"ESTANTE "MODULAR 100X32" NATURAL",5,100,"Estantes",http://www.mueblessur.cl/5074-1495-thickbox/estantemodularxcmcoiguenat.jpg,http://www.mueblessur.cl/5074-1495-thickbox/estantemodularxcmcoiguenat.jpg,http://www.mueblessur.cl/5074-1495-thickbox/estantemodularxcmcoiguenat.jpg,,1,IVA,4,"Estructura madera natural.<br><br>Medidas: 100 x alt. 32 cms.","Estructura madera natural.<br><br>Medidas: 100 x alt. 32 cms."
107880,107880,89900,317206,317206,5,5,"ESTANTERIA "TRENDY" BLANCO",5,100,"Estantes",http://www.mueblessur.cl/7062-1525-thickbox/estanteriatrendymetalicarepisasvidrioblanco.jpg,http://www.mueblessur.cl/7062-1525-thickbox/estanteriatrendymetalicarepisasvidrioblanco.jpg,http://www.mueblessur.cl/7062-1525-thickbox/estanteriatrendymetalicarepisasvidrioblanco.jpg,,1,IVA,4,"Estructura metálica pintada blanca, con repisas de vidrio templado lacado blanco.<br><br>Medidas: frente 60 x prof. 30 x alt.186 cms.","Estructura metálica pintada blanca, con repisas de vidrio templado lacado blanco.<br><br>Medidas: frente 60 x prof. 30 x alt.186 cms."
344885,344885,299900,316763,316763,5,5,"ESTANTERIA "DUBLIN" NATURAL",5,100,"Estantes",http://www.mueblessur.cl/5089-1553-thickbox/estanteriadublinxxcmmukalinatural.jpg,http://www.mueblessur.cl/5089-1553-thickbox/estanteriadublinxxcmmukalinatural.jpg,http://www.mueblessur.cl/5089-1553-thickbox/estanteriadublinxxcmmukalinatural.jpg,,1,IVA,4,"Estructura enchapada, terminación natural.<br><br>Medidas: frente 120 x prof. 29 x alt. 173 cms.","Estructura enchapada, terminación natural.<br><br>Medidas: frente 120 x prof. 29 x alt. 173 cms."
344885,344885,299900,317171,317171,5,5,"ESTANTERIA "DUBLIN" BLANCA",5,100,"Estantes",http://www.mueblessur.cl/7031-1554-thickbox/estanteriadublinxxcmmukaliblanca.jpg,http://www.mueblessur.cl/7031-1554-thickbox/estanteriadublinxxcmmukaliblanca.jpg,http://www.mueblessur.cl/7031-1554-thickbox/estanteriadublinxxcmmukaliblanca.jpg,,1,IVA,4,"Estructura en MDF lacado blanco.<br><br>Medidas: frente 120 x prof. 29 x alt. 173 cms.","Estructura en MDF lacado blanco.<br><br>Medidas: frente 120 x prof. 29 x alt. 173 cms."
390885,390885,339900,317172,317172,5,5,"ESTANTE "WIND"",5,100,"Estantes",http://www.mueblessur.cl/7030-1555-thickbox/estantewindxxcmccubroblenatblanco.jpg,http://www.mueblessur.cl/7030-1555-thickbox/estantewindxxcmccubroblenatblanco.jpg,http://www.mueblessur.cl/7030-1555-thickbox/estantewindxxcmccubroblenatblanco.jpg,,1,IVA,4,"Estructura con cubierta de madera<br>natural y MDF lacado blanco.<br><br>Medidas: frente 156 x prof. 39 x alt. 160 cms.","Estructura con cubierta de madera<br>natural y MDF lacado blanco.<br><br>Medidas: frente 156 x prof. 39 x alt. 160 cms."
287385,287385,249900,318087,318087,5,5,"ESTANTERIA "COMPAS" NATURAL",5,100,"Estantes",http://www.mueblessur.cl/7397-1741-thickbox/estanteriacompasxxcmnatural.jpg,http://www.mueblessur.cl/7397-1741-thickbox/estanteriacompasxxcmnatural.jpg,http://www.mueblessur.cl/7397-1741-thickbox/estanteriacompasxxcmnatural.jpg,,1,IVA,4,"Estructura de madera natural.<br><br>Medidas: frente 104 x prof. 35 x alt. 178 cms.","Estructura de madera natural.<br><br>Medidas: frente 104 x prof. 35 x alt. 178 cms."
287385,287385,249900,318088,318088,5,5,"ESTANTERIA "COMPAS" WENGE",5,100,"Estantes",http://www.mueblessur.cl/7398-1742-thickbox/estanteriacompasxxcmwenge.jpg,http://www.mueblessur.cl/7398-1742-thickbox/estanteriacompasxxcmwenge.jpg,http://www.mueblessur.cl/7398-1742-thickbox/estanteriacompasxxcmwenge.jpg,,1,IVA,4,"Estructura de madera wenge.<br><br>Medidas: frente 104 x prof. 35 x alt.178 cms.","Estructura de madera wenge.<br><br>Medidas: frente 104 x prof. 35 x alt.178 cms."
229885,229885,199900,318338,318338,5,5,"ESTANTERIA "DUBLIN" BAJA NATURAL",5,100,"Estantes",http://www.mueblessur.cl/8801-1793-thickbox/estanteriadublinbajaxxcmmukalinatural.jpg,http://www.mueblessur.cl/8801-1793-thickbox/estanteriadublinbajaxxcmmukalinatural.jpg,http://www.mueblessur.cl/8801-1793-thickbox/estanteriadublinbajaxxcmmukalinatural.jpg,,1,IVA,4,"Estructura enchapada, terminación natural.<br><br>Medidas: frente 120 x prof. 29 x alt. 105 cms.","Estructura enchapada, terminación natural.<br><br>Medidas: frente 120 x prof. 29 x alt. 105 cms."
53625,53625,42900,318692,318692,5,5,"ESTANTERIA "MEMPHIS" BLANCA",5,100,"Estantes",http://www.mueblessur.cl/9093-2072-thickbox/estanteriamemphismetalicarepisasvidrioblanc.jpg,http://www.mueblessur.cl/9093-2072-thickbox/estanteriamemphismetalicarepisasvidrioblanc.jpg,http://www.mueblessur.cl/9093-2072-thickbox/estanteriamemphismetalicarepisasvidrioblanc.jpg,,1,IVA,4,"Estructura metálica pintada, con <br>repisas en vidrio templado blanco.<br><br>Medidas: frente 50 x prof. 30 x alt. 75 cms.","Estructura metálica pintada, con <br>repisas en vidrio templado blanco.<br><br>Medidas: frente 50 x prof. 30 x alt. 75 cms."
81480,81480,67900,318953,318953,5,5,"ESTANTERIA "GRISI" CROMADA",5,100,"Estantes",http://www.mueblessur.cl/9196-2199-thickbox/estanteriagrisirepisasmarcoacerotermcromad.jpg,http://www.mueblessur.cl/9196-2199-thickbox/estanteriagrisirepisasmarcoacerotermcromad.jpg,http://www.mueblessur.cl/9196-2199-thickbox/estanteriagrisirepisasmarcoacerotermcromad.jpg,,1,IVA,4,"Estructura de acero cromada, 4 repisas.<br><br>Medidas: 62 x prof. 32 x alt. 150 cms.","Estructura de acero cromada, 4 repisas.<br><br>Medidas: 62 x prof. 32 x alt. 150 cms."
53625,53625,42900,319070,319070,5,5,"ESTANTERIA "MEMPHIS" NEGRO",5,100,"Estantes",http://www.mueblessur.cl/9312-2225-thickbox/estanteriamemphismetalicarepisasvidrionegro.jpg,http://www.mueblessur.cl/9312-2225-thickbox/estanteriamemphismetalicarepisasvidrionegro.jpg,http://www.mueblessur.cl/9312-2225-thickbox/estanteriamemphismetalicarepisasvidrionegro.jpg,,1,IVA,4,"Estructura metálica pintada, con <br>repisas en vidrio templado negro.<br><br>Medidas: frente 50 x prof. 30 x alt. 75 cms.","Estructura metálica pintada, con <br>repisas en vidrio templado negro.<br><br>Medidas: frente 50 x prof. 30 x alt. 75 cms."
390885,390885,339900,319113,319113,5,5,"ESTANTE "NAU" NOGAL",5,100,"Estantes",http://www.mueblessur.cl/9377-2373-thickbox/estantenauxxcmnatural.jpg,http://www.mueblessur.cl/9377-2373-thickbox/estantenauxxcmnatural.jpg,http://www.mueblessur.cl/9377-2373-thickbox/estantenauxxcmnatural.jpg,,1,IVA,4,"Estructura madera terminación nogal.<br><br>Medidas: frente 180 x prof. 30 x alt. 80 cms.","Estructura madera terminación nogal.<br><br>Medidas: frente 180 x prof. 30 x alt. 80 cms."
390885,390885,339900,319114,319114,5,5,"ESTANTE "NAU" WENGE",5,100,"Estantes",http://www.mueblessur.cl/9378-2370-thickbox/estantenauxxcmwenge.jpg,http://www.mueblessur.cl/9378-2370-thickbox/estantenauxxcmwenge.jpg,http://www.mueblessur.cl/9378-2370-thickbox/estantenauxxcmwenge.jpg,,1,IVA,4,"Estructura madera wengue.<br><br>Medidas: frente 180 x prof. 30 x alt. 80 cms.<br><br>*Precio no incluye accesorios.","Estructura madera wengue.<br><br>Medidas: frente 180 x prof. 30 x alt. 80 cms.<br><br>*Precio no incluye accesorios."
89880,89880,74900,314317,314317,5,5,"CARRO "PIERO" BLANCO",5,100,"Cajoneras",http://www.mueblessur.cl/239-419-thickbox/carrocajonerapierocajmdfestructcromado.jpg,http://www.mueblessur.cl/239-419-thickbox/carrocajonerapierocajmdfestructcromado.jpg,http://www.mueblessur.cl/239-419-thickbox/carrocajonerapierocajmdfestructcromado.jpg,,1,IVA,4,"Estructura de metal cromado con ruedas, <br>cajoneras de aglomerado lacado.<br><br>Medidas: 33 x 40 x alt. 50 cms.","Estructura de metal cromado con ruedas, <br>cajoneras de aglomerado lacado.<br><br>Medidas: 33 x 40 x alt. 50 cms."
89880,89880,74900,316784,316784,5,5,"CARRO "PIERO" NEGRO",5,100,"Cajoneras",http://www.mueblessur.cl/238-1066-thickbox/carrocajonerapierocajmdflacadonegro.jpg,http://www.mueblessur.cl/238-1066-thickbox/carrocajonerapierocajmdflacadonegro.jpg,http://www.mueblessur.cl/238-1066-thickbox/carrocajonerapierocajmdflacadonegro.jpg,,1,IVA,4,"Estructura de metal cromado con ruedas, <br>cajoneras de aglomerado lacado.<br><br>Medidas: 33 x 40 x alt. 50 cms.","Estructura de metal cromado con ruedas, <br>cajoneras de aglomerado lacado.<br><br>Medidas: 33 x 40 x alt. 50 cms."
77880,77880,64900,317961,317961,5,5,"CARRO CAJONERA "CAROSIO" 4 CAJONES",5,100,"Cajoneras",http://www.mueblessur.cl/7209-1568-thickbox/carrocajoneracarosiocajmdfblancocruedas.jpg,http://www.mueblessur.cl/7209-1568-thickbox/carrocajoneracarosiocajmdfblancocruedas.jpg,http://www.mueblessur.cl/7209-1568-thickbox/carrocajoneracarosiocajmdfblancocruedas.jpg,,1,IVA,4,"Carro de almacenamiento con 4 cajones de MDF color blanco, tamaño de tubo 16 x 16 mm., ruedas cromadas con tapa de cromo acabado.<br><br>Medidas: 33 x 40 x alt. 71 cms.","Carro de almacenamiento con 4 cajones de MDF color blanco, tamaño de tubo 16 x 16 mm., ruedas cromadas con tapa de cromo acabado.<br><br>Medidas: 33 x 40 x alt. 71 cms."
160885,160885,139900,317157,317157,5,5,"ARCHIVADOR BISLEY "H 2 ARCH" BLANCO",5,100,"Cajoneras",http://www.mueblessur.cl/7073-1644-thickbox/archivadorbisleyharchxcmblanco.jpg,http://www.mueblessur.cl/7073-1644-thickbox/archivadorbisleyharchxcmblanco.jpg,http://www.mueblessur.cl/7073-1644-thickbox/archivadorbisleyharchxcmblanco.jpg,,1,IVA,4,"Estructura de acero, 2 archivadores.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms.","Estructura de acero, 2 archivadores.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms."
183885,183885,159900,316977,316977,5,5,"ARCHIVADOR BISLEY "H 2 CAJ/1 ARCH" ROJO",5,100,"Cajoneras",http://www.mueblessur.cl/5627-1647-thickbox/archivadorbisleyhcajarchxcmrojo.jpg,http://www.mueblessur.cl/5627-1647-thickbox/archivadorbisleyhcajarchxcmrojo.jpg,http://www.mueblessur.cl/5627-1647-thickbox/archivadorbisleyhcajarchxcmrojo.jpg,,1,IVA,4,"Estructura de acero, 2 cajones, 1 archivador.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms.","Estructura de acero, 2 cajones, 1 archivador.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms."
183885,183885,159900,316394,316394,5,5,"ARCHIVADOR BISLEY "H 2 CAJ/1 ARCH" BLANCO",5,100,"Cajoneras",http://www.mueblessur.cl/5640-1649-thickbox/archivadorbisleyhcajarchxcmblanc.jpg,http://www.mueblessur.cl/5640-1649-thickbox/archivadorbisleyhcajarchxcmblanc.jpg,http://www.mueblessur.cl/5640-1649-thickbox/archivadorbisleyhcajarchxcmblanc.jpg,,1,IVA,4,"Estructura de acero, 2 cajones, 1 archivador.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms.","Estructura de acero, 2 cajones, 1 archivador.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms."
206885,206885,179900,316978,316978,5,5,"ARCHIVADOR BISLEY "H 4 CAJ" BLANCO",5,100,"Cajoneras",http://www.mueblessur.cl/5603-1650-thickbox/archivadorbisleyhcajxcmblanco.jpg,http://www.mueblessur.cl/5603-1650-thickbox/archivadorbisleyhcajxcmblanco.jpg,http://www.mueblessur.cl/5603-1650-thickbox/archivadorbisleyhcajxcmblanco.jpg,,1,IVA,4,"Estructura de acero, 4 cajones.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms.","Estructura de acero, 4 cajones.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms."
